,Major Category,LSOA,Borough,Mean,Standard Deviation,Normalised Deviation
7568,Burglary,E01002724,Islington,159.2,94.4,1.69
9790,Burglary,E01034220,Newham,110.9,92.7,1.2
9193,Burglary,E01004450,Waltham Forest,87.8,92.6,0.95
6760,Burglary,E01001879,Hammersmith and Fulham,74.8,92.1,0.81
8284,Burglary,E01003463,Merton,73.6,92.1,0.8
5136,Burglary,E01000168,Barnet,80.8,91.9,0.88
5434,Burglary,E01000470,Bexley,55.2,91.8,0.6
9482,Burglary,E01004762,Westminster,140.6,91.7,1.53
8471,Burglary,E01003664,Redbridge,70.7,91.4,0.77
7787,Burglary,E01002953,Kingston upon Thames,61.2,90.5,0.68
5456,Burglary,E01000493,Brent,65.7,90.3,0.73
6918,Burglary,E01002041,Haringey,86.9,90.0,0.97
7967,Burglary,E01003136,Lambeth,67.8,89.7,0.76
9424,Burglary,E01004698,Westminster,120.7,89.5,1.35
8528,Burglary,E01003724,Redbridge,71.6,87.6,0.82
5577,Burglary,E01000624,Brent,73.7,87.5,0.84
9737,Burglary,E01034150,Croydon,123.1,87.3,1.41
9438,Burglary,E01004713,Westminster,126.9,86.9,1.46
7658,Burglary,E01002819,Kensington and Chelsea,113.3,86.8,1.31
6885,Burglary,E01002006,Haringey,72.1,86.6,0.83
6502,Burglary,E01001583,Greenwich,71.8,86.6,0.83
9398,Burglary,E01004663,Westminster,85.2,86.5,0.98
8218,Burglary,E01003397,Merton,60.4,86.4,0.7
7093,Burglary,E01002223,Harrow,70.9,86.1,0.82
5250,Burglary,E01000283,Barnet,64.8,86.0,0.75
9577,Burglary,E01033489,Islington,116.3,85.3,1.36
8166,Burglary,E01003344,Lewisham,53.1,85.1,0.62
6758,Burglary,E01001877,Hammersmith and Fulham,78.4,84.4,0.93
5237,Burglary,E01000270,Barnet,64.9,84.2,0.77
9732,Burglary,E01034145,Croydon,77.0,84.0,0.92
5116,Burglary,E01000145,Barnet,77.8,84.0,0.93
8582,Burglary,E01003780,Redbridge,65.4,83.7,0.78
6754,Burglary,E01001872,Hammersmith and Fulham,71.1,83.6,0.85
6255,Burglary,E01001329,Ealing,57.6,83.6,0.69
6275,Burglary,E01001349,Ealing,75.0,83.6,0.9
5236,Burglary,E01000269,Barnet,67.8,83.5,0.81
5676,Burglary,E01000726,Bromley,62.0,83.4,0.74
5238,Burglary,E01000271,Barnet,73.5,83.3,0.88
6476,Burglary,E01001556,Enfield,69.4,83.2,0.83
7576,Burglary,E01002733,Islington,71.6,83.2,0.86
9131,Burglary,E01004386,Waltham Forest,66.8,83.1,0.8
5234,Burglary,E01000267,Barnet,68.9,82.9,0.83
8864,Burglary,E01004084,Sutton,69.2,82.8,0.84
8826,Burglary,E01004046,Southwark,68.7,82.8,0.83
5806,Burglary,E01000863,Camden,138.2,82.6,1.67
5239,Burglary,E01000272,Barnet,81.9,82.5,0.99
5444,Burglary,E01000480,Brent,78.5,81.8,0.96
5857,Burglary,E01000916,Camden,135.4,81.7,1.66
7980,Burglary,E01003149,Lambeth,55.5,81.7,0.68
8677,Burglary,E01003876,Richmond upon Thames,98.4,81.6,1.21
8596,Burglary,E01003794,Redbridge,67.4,81.6,0.83
9140,Burglary,E01004395,Waltham Forest,53.0,81.5,0.65
7659,Burglary,E01002821,Kensington and Chelsea,103.7,81.2,1.28
5005,Burglary,E01000029,Barking and Dagenham,79.5,80.9,0.98
9231,Burglary,E01004489,Wandsworth,56.3,80.9,0.7
8620,Burglary,E01003818,Richmond upon Thames,31.4,80.6,0.39
9411,Burglary,E01004682,Westminster,118.1,80.5,1.47
6582,Burglary,E01001679,Greenwich,50.6,80.4,0.63
5751,Burglary,E01000804,Bromley,69.1,80.4,0.86
7215,Burglary,E01002347,Havering,65.7,80.2,0.82
7382,Burglary,E01002523,Hillingdon,59.5,80.1,0.74
6517,Burglary,E01001598,Greenwich,57.4,80.1,0.72
9094,Burglary,E01004349,Waltham Forest,74.9,79.9,0.94
6480,Burglary,E01001560,Enfield,80.0,79.8,1.0
6856,Burglary,E01001977,Haringey,63.0,79.7,0.79
5443,Burglary,E01000479,Brent,68.2,79.7,0.86
7657,Burglary,E01002818,Kensington and Chelsea,112.1,79.5,1.41
5520,Burglary,E01000562,Brent,71.2,79.5,0.9
7256,Burglary,E01002389,Havering,47.6,79.5,0.6
7902,Burglary,E01003069,Lambeth,53.3,79.5,0.67
8867,Burglary,E01004087,Sutton,51.9,79.3,0.65
6659,Burglary,E01001769,Hackney,69.4,79.2,0.88
8706,Burglary,E01003905,Richmond upon Thames,47.7,78.9,0.6
6855,Burglary,E01001976,Haringey,66.5,78.9,0.84
6417,Burglary,E01001494,Enfield,75.0,78.9,0.95
9692,Burglary,E01033934,Brent,68.5,78.8,0.87
7915,Burglary,E01003082,Lambeth,64.6,78.7,0.82
8162,Burglary,E01003340,Lewisham,66.2,78.7,0.84
9624,Burglary,E01033735,Greenwich,47.0,78.5,0.6
8515,Burglary,E01003710,Redbridge,58.6,78.4,0.75
7591,Burglary,E01002749,Islington,57.0,78.2,0.73
6916,Burglary,E01002039,Haringey,32.9,78.1,0.42
5286,Burglary,E01000319,Barnet,66.6,78.0,0.85
7135,Burglary,E01002266,Havering,58.2,78.0,0.75
9420,Burglary,E01004694,Westminster,102.9,78.0,1.32
9391,Burglary,E01004656,Westminster,85.9,77.7,1.11
9425,Burglary,E01004699,Westminster,122.5,77.6,1.58
8295,Burglary,E01003474,Merton,59.6,77.5,0.77
6359,Burglary,E01001434,Enfield,78.0,77.5,1.01
9826,Burglary,E01034480,Redbridge,45.1,77.3,0.58
6991,Burglary,E01002115,Harrow,62.3,77.1,0.81
8634,Burglary,E01003832,Richmond upon Thames,40.2,77.1,0.52
6059,Burglary,E01001129,Croydon,54.0,76.9,0.7
9295,Burglary,E01004554,Wandsworth,43.8,76.9,0.57
8511,Burglary,E01003706,Redbridge,64.0,76.9,0.83
8098,Burglary,E01003271,Lewisham,65.4,76.8,0.85
7073,Burglary,E01002201,Harrow,50.8,76.7,0.66
6883,Burglary,E01002004,Haringey,76.4,76.7,1.0
9185,Burglary,E01004442,Waltham Forest,57.1,76.6,0.75
5233,Burglary,E01000266,Barnet,75.4,76.6,0.98
7092,Burglary,E01002222,Harrow,63.4,76.6,0.83
5087,Burglary,E01000115,Barnet,65.4,76.3,0.86
5215,Burglary,E01000247,Barnet,51.4,76.2,0.67
9437,Burglary,E01004712,Westminster,99.4,76.2,1.3
5530,Burglary,E01000572,Brent,49.4,76.1,0.65
6702,Burglary,E01001820,Hackney,47.4,76.1,0.62
6239,Burglary,E01001313,Ealing,68.5,76.0,0.9
8592,Burglary,E01003790,Redbridge,58.9,75.9,0.78
8488,Burglary,E01003682,Redbridge,69.1,75.9,0.91
5258,Burglary,E01000291,Barnet,64.9,75.8,0.86
6218,Burglary,E01001292,Ealing,58.1,75.7,0.77
8624,Burglary,E01003822,Richmond upon Thames,59.4,75.6,0.79
7296,Burglary,E01002431,Hillingdon,52.5,75.6,0.69
5000,Burglary,E01000022,Barking and Dagenham,54.0,75.6,0.71
9456,Burglary,E01004731,Westminster,105.1,75.4,1.39
6877,Burglary,E01001998,Haringey,74.1,75.4,0.98
5655,Burglary,E01000705,Bromley,53.2,75.4,0.71
6360,Burglary,E01001435,Enfield,59.7,75.3,0.79
5466,Burglary,E01000505,Brent,64.0,75.2,0.85
7293,Burglary,E01002428,Hillingdon,49.0,75.1,0.65
6985,Burglary,E01002109,Harrow,75.6,75.0,1.01
7208,Burglary,E01002340,Havering,45.4,75.0,0.61
6509,Burglary,E01001590,Greenwich,54.9,75.0,0.73
7302,Burglary,E01002437,Hillingdon,58.9,74.9,0.79
7209,Burglary,E01002341,Havering,46.9,74.9,0.63
6518,Burglary,E01001599,Greenwich,59.1,74.8,0.79
9513,Burglary,E01032646,Southwark,89.4,74.7,1.2
9650,Burglary,E01033867,Southwark,102.0,74.7,1.37
8005,Burglary,E01003174,Lambeth,51.9,74.5,0.7
9908,Burglary,E01035660,Tower Hamlets,98.0,74.4,1.32
8283,Burglary,E01003462,Merton,55.9,74.4,0.75
6054,Burglary,E01001124,Croydon,47.6,74.4,0.64
6071,Burglary,E01001141,Croydon,56.3,74.4,0.76
5158,Burglary,E01000190,Barnet,62.5,74.3,0.84
7749,Burglary,E01002914,Kensington and Chelsea,91.3,74.3,1.23
9578,Burglary,E01033490,Islington,99.8,74.3,1.34
9419,Burglary,E01004693,Westminster,95.1,74.3,1.28
7071,Burglary,E01002199,Harrow,52.2,74.3,0.7
7672,Burglary,E01002835,Kensington and Chelsea,104.5,74.2,1.41
7090,Burglary,E01002220,Harrow,62.0,74.2,0.84
6157,Burglary,E01001229,Ealing,62.8,74.1,0.85
5907,Burglary,E01000971,Camden,53.7,73.9,0.73
9122,Burglary,E01004377,Waltham Forest,72.3,73.8,0.98
5125,Burglary,E01000157,Barnet,51.6,73.8,0.7
7077,Burglary,E01002206,Harrow,45.8,73.8,0.62
5721,Burglary,E01000773,Bromley,62.4,73.7,0.85
9709,Burglary,E01034030,Ealing,86.3,73.7,1.17
9917,Burglary,E01035669,Tower Hamlets,96.5,73.6,1.31
6995,Burglary,E01002120,Harrow,59.0,73.5,0.8
5070,Burglary,E01000097,Barking and Dagenham,66.6,73.5,0.91
9615,Burglary,E01033710,Hackney,42.0,73.4,0.57
5527,Burglary,E01000569,Brent,56.8,73.4,0.77
6511,Burglary,E01001592,Greenwich,41.6,73.4,0.57
7347,Burglary,E01002482,Hillingdon,74.6,73.2,1.02
8801,Burglary,E01004017,Southwark,54.2,73.1,0.74
5878,Burglary,E01000938,Camden,93.4,73.1,1.28
8547,Burglary,E01003744,Redbridge,54.2,73.1,0.74
8648,Burglary,E01003846,Richmond upon Thames,54.8,73.1,0.75
7295,Burglary,E01002430,Hillingdon,58.8,73.0,0.81
5673,Burglary,E01000723,Bromley,41.0,73.0,0.56
9393,Burglary,E01004658,Westminster,112.1,72.8,1.54
9733,Burglary,E01034146,Croydon,50.0,72.7,0.69
9819,Burglary,E01034473,Barking and Dagenham,78.0,72.7,1.07
6841,Burglary,E01001962,Haringey,67.2,72.6,0.93
5648,Burglary,E01000698,Bromley,53.7,72.6,0.74
9105,Burglary,E01004360,Waltham Forest,57.8,72.5,0.8
6080,Burglary,E01001150,Croydon,56.4,72.5,0.78
7336,Burglary,E01002471,Hillingdon,50.8,72.4,0.7
