,Major Category,LSOA,Borough,Mean,Standard Deviation,Normalised Deviation
45571,Violence Against the Person,E01002968,Kingston upon Thames,658.4,165.7,3.97
14839,Drug Offences,E01035716,Westminster,650.0,417.0,1.56
37525,Theft,E01034145,Croydon,629.3,212.2,2.97
35427,Theft,E01002794,Islington,626.2,228.3,2.74
33066,Theft,E01000307,Barnet,626.0,235.4,2.66
37399,Theft,E01033699,Hackney,623.4,200.8,3.1
47382,Violence Against the Person,E01033708,Hackney,620.6,273.6,2.27
35450,Theft,E01002818,Kensington and Chelsea,611.4,276.6,2.21
37693,Theft,E01035652,Islington,602.7,172.0,3.5
36287,Theft,E01003689,Redbridge,599.7,184.4,3.25
35639,Theft,E01003013,Lambeth,594.2,187.3,3.17
37249,Theft,E01004731,Westminster,592.7,296.6,2.0
37612,Theft,E01034473,Barking and Dagenham,590.1,148.4,3.98
44034,Violence Against the Person,E01001340,Ealing,573.0,330.4,1.73
37298,Theft,E01032582,Lambeth,558.7,223.2,2.5
37186,Theft,E01004658,Westminster,555.7,242.7,2.29
36129,Theft,E01003521,Newham,555.4,208.8,2.66
35342,Theft,E01002704,Islington,554.4,185.0,3.0
47539,Violence Against the Person,E01034200,Newham,550.7,222.4,2.48
9964,Burglary,E01035716,Westminster,550.0,235.6,2.33
37523,Theft,E01034143,Croydon,545.4,180.6,3.02
47588,Violence Against the Person,E01034473,Barking and Dagenham,539.1,190.0,2.84
37390,Theft,E01033594,Westminster,534.4,188.4,2.84
43485,Violence Against the Person,E01000769,Bromley,528.3,237.9,2.22
37552,Theft,E01034188,Greenwich,522.9,289.7,1.8
36470,Theft,E01003876,Richmond upon Thames,522.6,134.0,3.9
35334,Theft,E01002696,Islington,522.4,168.8,3.09
37265,Theft,E01004750,Westminster,519.7,203.6,2.55
35361,Theft,E01002724,Islington,516.2,204.7,2.52
47465,Violence Against the Person,E01033938,Brent,515.7,296.3,1.74
35452,Theft,E01002821,Kensington and Chelsea,514.4,210.9,2.44
37530,Theft,E01034150,Croydon,513.7,256.2,2.01
33678,Theft,E01000947,Camden,508.3,209.9,2.42
35661,Theft,E01003035,Lambeth,507.0,253.1,2.0
37759,Theft,E01035718,Westminster,500.4,289.6,1.73
34574,Theft,E01001899,Hammersmith and Fulham,496.7,134.2,3.7
47229,Violence Against the Person,E01004735,Westminster,496.6,188.7,2.63
47381,Violence Against the Person,E01033706,Hackney,493.8,236.8,2.09
37214,Theft,E01004695,Westminster,488.2,194.1,2.52
44591,Violence Against the Person,E01001943,Hammersmith and Fulham,484.3,180.2,2.69
45615,Violence Against the Person,E01003013,Lambeth,484.2,246.1,1.97
47250,Violence Against the Person,E01004761,Westminster,483.5,194.6,2.48
45886,Violence Against the Person,E01003291,Lewisham,477.1,238.1,2.0
47528,Violence Against the Person,E01034188,Greenwich,474.2,274.4,1.73
35687,Theft,E01003061,Lambeth,471.2,381.6,1.23
37318,Theft,E01032771,Tower Hamlets,469.3,160.9,2.92
36530,Theft,E01003939,Southwark,468.4,196.3,2.39
47478,Violence Against the Person,E01034030,Ealing,466.7,158.7,2.94
35530,Theft,E01002902,Kensington and Chelsea,465.7,260.8,1.79
37059,Theft,E01004525,Wandsworth,465.6,134.4,3.46
32282,Robbery,E01004736,Westminster,458.4,269.6,1.7
47366,Violence Against the Person,E01033594,Westminster,456.9,230.1,1.99
33418,Theft,E01000676,Bromley,451.0,250.6,1.8
36850,Theft,E01004307,Tower Hamlets,447.3,172.5,2.59
37568,Theft,E01034205,Newham,446.4,144.7,3.09
47375,Violence Against the Person,E01033699,Hackney,446.3,213.5,2.09
37598,Theft,E01034386,Bromley,444.1,189.7,2.34
37185,Theft,E01004657,Westminster,439.5,224.7,1.96
35456,Theft,E01002826,Kensington and Chelsea,439.2,188.9,2.33
33674,Theft,E01000942,Camden,439.0,186.3,2.36
47501,Violence Against the Person,E01034145,Croydon,438.7,185.2,2.37
37235,Theft,E01004717,Westminster,435.5,162.5,2.68
37710,Theft,E01035669,Tower Hamlets,434.5,164.7,2.64
47574,Violence Against the Person,E01034386,Bromley,432.3,205.7,2.1
33589,Theft,E01000851,Camden,431.9,171.3,2.52
43623,Violence Against the Person,E01000914,Camden,425.2,194.3,2.19
34797,Theft,E01002129,Harrow,415.5,135.7,3.06
4474,Arson and Criminal Damage,E01004734,Westminster,405.6,129.4,3.13
37360,Theft,E01033327,Lewisham,402.0,131.4,3.06
36991,Theft,E01004455,Waltham Forest,401.3,257.1,1.56
37085,Theft,E01004551,Wandsworth,399.2,149.1,2.68
36935,Theft,E01004397,Waltham Forest,399.0,109.0,3.66
37647,Theft,E01034602,Hillingdon,398.8,144.1,2.77
44589,Violence Against the Person,E01001941,Hammersmith and Fulham,398.4,143.1,2.78
47284,Violence Against the Person,E01032741,Havering,395.4,157.0,2.52
44548,Violence Against the Person,E01001898,Hammersmith and Fulham,391.6,178.1,2.2
43628,Violence Against the Person,E01000919,Camden,389.5,157.4,2.47
47227,Violence Against the Person,E01004733,Westminster,384.9,294.0,1.31
43653,Violence Against the Person,E01000947,Camden,382.6,130.8,2.93
37674,Theft,E01035495,Wandsworth,381.4,151.3,2.52
44055,Violence Against the Person,E01001361,Ealing,380.9,139.2,2.74
37218,Theft,E01004699,Westminster,380.0,144.6,2.63
44371,Violence Against the Person,E01001701,Greenwich,379.8,205.2,1.85
14616,Drug Offences,E01034150,Croydon,375.9,246.3,1.53
47131,Violence Against the Person,E01004626,Wandsworth,374.5,221.3,1.69
40438,Vehicle Offences,E01002818,Kensington and Chelsea,373.1,253.2,1.47
34573,Theft,E01001898,Hammersmith and Fulham,372.1,114.2,3.26
47669,Violence Against the Person,E01035652,Islington,371.9,166.7,2.23
47527,Violence Against the Person,E01034187,Greenwich,371.2,185.9,2.0
33594,Theft,E01000858,Camden,370.8,245.7,1.51
47436,Violence Against the Person,E01033884,Southwark,370.7,193.2,1.92
35017,Theft,E01002356,Havering,368.7,118.5,3.11
45637,Violence Against the Person,E01003035,Lambeth,368.6,150.4,2.45
12791,Drug Offences,E01003047,Lambeth,368.2,190.1,1.94
47208,Violence Against the Person,E01004714,Westminster,367.5,153.4,2.4
36562,Theft,E01003981,Southwark,365.6,170.9,2.14
27563,Public Order Offences,E01004734,Westminster,364.2,151.0,2.41
44160,Violence Against the Person,E01001468,Enfield,364.1,251.2,1.45
35348,Theft,E01002711,Islington,363.8,159.0,2.29
37450,Theft,E01033874,Southwark,363.1,202.1,1.8
35463,Theft,E01002833,Kensington and Chelsea,362.8,153.1,2.37
35488,Theft,E01002859,Kensington and Chelsea,361.9,162.2,2.23
43876,Violence Against the Person,E01001178,Croydon,358.8,194.6,1.84
36827,Theft,E01004277,Tower Hamlets,357.7,111.2,3.22
42262,Vehicle Offences,E01004761,Westminster,356.1,174.0,2.05
35518,Theft,E01002889,Kensington and Chelsea,355.8,104.5,3.4
37251,Theft,E01004733,Westminster,353.4,199.9,1.77
47393,Violence Against the Person,E01033735,Greenwich,352.5,144.4,2.44
37606,Theft,E01034394,Lewisham,352.1,106.4,3.31
37417,Theft,E01033735,Greenwich,350.0,124.3,2.82
47253,Violence Against the Person,E01004765,Westminster,348.8,149.9,2.33
35681,Theft,E01003055,Lambeth,346.2,124.2,2.79
47426,Violence Against the Person,E01033874,Southwark,345.8,168.5,2.05
36525,Theft,E01003934,Southwark,345.7,172.8,2.0
47035,Violence Against the Person,E01004525,Wandsworth,345.2,137.5,2.51
46341,Violence Against the Person,E01003770,Redbridge,344.5,245.0,1.41
44393,Violence Against the Person,E01001729,Hackney,344.3,212.8,1.62
34445,Theft,E01001760,Hackney,343.2,121.4,2.83
36640,Theft,E01004067,Southwark,343.0,96.4,3.56
36378,Theft,E01003783,Redbridge,341.6,142.1,2.4
47336,Violence Against the Person,E01033327,Lewisham,341.4,142.3,2.4
37263,Theft,E01004748,Westminster,341.3,321.5,1.06
45510,Violence Against the Person,E01002906,Kensington and Chelsea,340.6,170.7,2.0
43393,Violence Against the Person,E01000676,Bromley,340.3,149.1,2.28
36070,Theft,E01003456,Merton,339.0,120.3,2.82
45325,Violence Against the Person,E01002712,Islington,336.0,193.0,1.74
46616,Violence Against the Person,E01004067,Southwark,334.8,124.3,2.69
47728,Violence Against the Person,E01035711,Camden,334.1,122.9,2.72
44673,Violence Against the Person,E01002026,Haringey,333.1,151.1,2.2
9483,Burglary,E01004763,Westminster,333.1,146.7,2.27
44540,Violence Against the Person,E01001890,Hammersmith and Fulham,332.6,181.3,1.83
37138,Theft,E01004609,Wandsworth,332.5,103.8,3.2
37749,Theft,E01035708,Camden,331.9,259.1,1.28
47499,Violence Against the Person,E01034143,Croydon,331.6,175.1,1.89
45379,Violence Against the Person,E01002770,Islington,331.4,144.6,2.29
47361,Violence Against the Person,E01033589,Redbridge,331.3,126.9,2.61
35465,Theft,E01002835,Kensington and Chelsea,330.6,129.3,2.56
37230,Theft,E01004712,Westminster,330.3,170.4,1.94
9481,Burglary,E01004761,Westminster,329.6,174.5,1.89
46263,Violence Against the Person,E01003689,Redbridge,329.1,137.4,2.4
47162,Violence Against the Person,E01004658,Westminster,327.9,128.3,2.56
44122,Violence Against the Person,E01001429,Enfield,326.0,121.6,2.68
47318,Violence Against the Person,E01033083,Hounslow,324.4,140.6,2.31
33685,Theft,E01000956,Camden,324.4,136.5,2.38
43322,Violence Against the Person,E01000601,Brent,321.2,160.1,2.01
9459,Burglary,E01004734,Westminster,320.4,147.0,2.18
45150,Violence Against the Person,E01002521,Hillingdon,319.9,125.5,2.55
35161,Theft,E01002505,Hillingdon,316.5,116.0,2.73
34533,Theft,E01001857,Hammersmith and Fulham,316.4,115.0,2.75
