,Major Category,LSOA,Borough,Mean,Standard Deviation,Normalised Deviation
11815,Drug Offences,E01002002,Haringey,110.0,295.8,0.37
47227,Violence Against the Person,E01004733,Westminster,384.9,294.0,1.31
37552,Theft,E01034188,Greenwich,522.9,289.7,1.8
37759,Theft,E01035718,Westminster,500.4,289.6,1.73
37597,Theft,E01034385,Bromley,308.9,289.4,1.07
45078,Violence Against the Person,E01002444,Hillingdon,669.1,288.6,2.32
37752,Theft,E01035711,Camden,878.0,287.6,3.05
47469,Violence Against the Person,E01033942,Brent,287.3,280.1,1.03
35450,Theft,E01002818,Kensington and Chelsea,611.4,276.6,2.21
47528,Violence Against the Person,E01034188,Greenwich,474.2,274.4,1.73
47382,Violence Against the Person,E01033708,Hackney,620.6,273.6,2.27
32282,Robbery,E01004736,Westminster,458.4,269.6,1.7
47252,Violence Against the Person,E01004763,Westminster,780.4,267.0,2.92
11610,Drug Offences,E01001786,Hackney,43.5,266.7,0.16
17268,Miscellaneous Crimes Against Society,E01002712,Islington,223.7,265.9,0.84
35530,Theft,E01002902,Kensington and Chelsea,465.7,260.8,1.79
37749,Theft,E01035708,Camden,331.9,259.1,1.28
36991,Theft,E01004455,Waltham Forest,401.3,257.1,1.56
37530,Theft,E01034150,Croydon,513.7,256.2,2.01
19114,Miscellaneous Crimes Against Society,E01033581,Newham,233.0,255.5,0.91
1724,Arson and Criminal Damage,E01001825,Hackney,49.9,254.9,0.2
40438,Vehicle Offences,E01002818,Kensington and Chelsea,373.1,253.2,1.47
35661,Theft,E01003035,Lambeth,507.0,253.1,2.0
34698,Theft,E01002026,Haringey,901.6,252.1,3.58
44160,Violence Against the Person,E01001468,Enfield,364.1,251.2,1.45
33418,Theft,E01000676,Bromley,451.0,250.6,1.8
11736,Drug Offences,E01001920,Hammersmith and Fulham,175.0,250.1,0.7
14616,Drug Offences,E01034150,Croydon,375.9,246.3,1.53
45615,Violence Against the Person,E01003013,Lambeth,484.2,246.1,1.97
44993,Violence Against the Person,E01002356,Havering,736.3,245.8,3.0
33594,Theft,E01000858,Camden,370.8,245.7,1.51
11779,Drug Offences,E01001966,Haringey,149.0,245.6,0.61
47512,Violence Against the Person,E01034156,Sutton,691.7,245.2,2.82
46341,Violence Against the Person,E01003770,Redbridge,344.5,245.0,1.41
34675,Theft,E01002002,Haringey,269.9,244.6,1.1
37186,Theft,E01004658,Westminster,555.7,242.7,2.29
37563,Theft,E01034200,Newham,985.2,242.7,4.06
37308,Theft,E01032741,Havering,789.1,241.6,3.27
35045,Theft,E01002385,Havering,83.8,240.2,0.35
32604,Robbery,E01034220,Newham,276.0,239.3,1.15
14669,Drug Offences,E01034220,Newham,257.0,238.3,1.08
45886,Violence Against the Person,E01003291,Lewisham,477.1,238.1,2.0
43485,Violence Against the Person,E01000769,Bromley,528.3,237.9,2.22
19236,Miscellaneous Crimes Against Society,E01034039,Hounslow,202.2,237.1,0.85
47381,Violence Against the Person,E01033706,Hackney,493.8,236.8,2.09
9964,Burglary,E01035716,Westminster,550.0,235.6,2.33
10812,Drug Offences,E01000919,Camden,276.6,235.6,1.17
33066,Theft,E01000307,Barnet,626.0,235.4,2.66
14524,Drug Offences,E01033862,Lambeth,256.5,234.5,1.09
13661,Drug Offences,E01003984,Southwark,111.9,231.8,0.48
47366,Violence Against the Person,E01033594,Westminster,456.9,230.1,1.99
13939,Drug Offences,E01004307,Tower Hamlets,173.0,228.5,0.76
35427,Theft,E01002794,Islington,626.2,228.3,2.74
37185,Theft,E01004657,Westminster,439.5,224.7,1.96
37298,Theft,E01032582,Lambeth,558.7,223.2,2.5
47539,Violence Against the Person,E01034200,Newham,550.7,222.4,2.48
35595,Theft,E01002968,Kingston upon Thames,996.1,221.9,4.49
14288,Drug Offences,E01004679,Westminster,75.5,221.9,0.34
47131,Violence Against the Person,E01004626,Wandsworth,374.5,221.3,1.69
14841,Drug Offences,E01035718,Westminster,268.1,219.9,1.22
11731,Drug Offences,E01001915,Hammersmith and Fulham,167.8,216.3,0.78
35673,Theft,E01003047,Lambeth,716.1,215.2,3.33
12637,Drug Offences,E01002884,Kensington and Chelsea,102.8,213.7,0.48
47375,Violence Against the Person,E01033699,Hackney,446.3,213.5,2.09
44393,Violence Against the Person,E01001729,Hackney,344.3,212.8,1.62
37525,Theft,E01034145,Croydon,629.3,212.2,2.97
35452,Theft,E01002821,Kensington and Chelsea,514.4,210.9,2.44
33678,Theft,E01000947,Camden,508.3,209.9,2.42
36129,Theft,E01003521,Newham,555.4,208.8,2.66
249,Arson and Criminal Damage,E01000267,Barnet,33.3,206.6,0.16
37536,Theft,E01034156,Sutton,735.4,206.1,3.57
47574,Violence Against the Person,E01034386,Bromley,432.3,205.7,2.1
44371,Violence Against the Person,E01001701,Greenwich,379.8,205.2,1.85
35361,Theft,E01002724,Islington,516.2,204.7,2.52
37265,Theft,E01004750,Westminster,519.7,203.6,2.55
13938,Drug Offences,E01004306,Tower Hamlets,133.3,203.4,0.66
37502,Theft,E01034030,Ealing,815.9,203.1,4.02
37450,Theft,E01033874,Southwark,363.1,202.1,1.8
37399,Theft,E01033699,Hackney,623.4,200.8,3.1
37251,Theft,E01004733,Westminster,353.4,199.9,1.77
42745,Vehicle Offences,E01035716,Westminster,315.0,198.5,1.59
14332,Drug Offences,E01004727,Westminster,204.4,197.4,1.04
36530,Theft,E01003939,Southwark,468.4,196.3,2.39
33115,Theft,E01000356,Bexley,66.6,195.7,0.34
47250,Violence Against the Person,E01004761,Westminster,483.5,194.6,2.48
43876,Violence Against the Person,E01001178,Croydon,358.8,194.6,1.84
43623,Violence Against the Person,E01000914,Camden,425.2,194.3,2.19
37214,Theft,E01004695,Westminster,488.2,194.1,2.52
47436,Violence Against the Person,E01033884,Southwark,370.7,193.2,1.92
45325,Violence Against the Person,E01002712,Islington,336.0,193.0,1.74
12791,Drug Offences,E01003047,Lambeth,368.2,190.1,1.94
47588,Violence Against the Person,E01034473,Barking and Dagenham,539.1,190.0,2.84
37598,Theft,E01034386,Bromley,444.1,189.7,2.34
44399,Violence Against the Person,E01001735,Hackney,198.6,189.4,1.05
35456,Theft,E01002826,Kensington and Chelsea,439.2,188.9,2.33
12605,Drug Offences,E01002852,Kensington and Chelsea,114.2,188.7,0.61
47229,Violence Against the Person,E01004735,Westminster,496.6,188.7,2.63
32474,Robbery,E01033874,Southwark,214.1,188.7,1.13
37390,Theft,E01033594,Westminster,534.4,188.4,2.84
35639,Theft,E01003013,Lambeth,594.2,187.3,3.17
33674,Theft,E01000942,Camden,439.0,186.3,2.36
14492,Drug Offences,E01033708,Hackney,265.7,186.3,1.43
47527,Violence Against the Person,E01034187,Greenwich,371.2,185.9,2.0
47501,Violence Against the Person,E01034145,Croydon,438.7,185.2,2.37
35342,Theft,E01002704,Islington,554.4,185.0,3.0
36287,Theft,E01003689,Redbridge,599.7,184.4,3.25
37493,Theft,E01033942,Brent,212.5,183.7,1.16
22697,Possession of Weapons,E01004733,Westminster,199.6,181.7,1.1
44540,Violence Against the Person,E01001890,Hammersmith and Fulham,332.6,181.3,1.83
12636,Drug Offences,E01002883,Kensington and Chelsea,93.9,180.7,0.52
37523,Theft,E01034143,Croydon,545.4,180.6,3.02
44591,Violence Against the Person,E01001943,Hammersmith and Fulham,484.3,180.2,2.69
46837,Violence Against the Person,E01004322,Tower Hamlets,308.7,179.9,1.72
14536,Drug Offences,E01033874,Southwark,206.9,179.1,1.16
44548,Violence Against the Person,E01001898,Hammersmith and Fulham,391.6,178.1,2.2
37103,Theft,E01004571,Wandsworth,174.3,176.7,0.99
14546,Drug Offences,E01033884,Southwark,166.5,176.3,0.94
11548,Drug Offences,E01001714,Hackney,31.9,175.8,0.18
47127,Violence Against the Person,E01004622,Wandsworth,160.7,175.4,0.92
47499,Violence Against the Person,E01034143,Croydon,331.6,175.1,1.89
9481,Burglary,E01004761,Westminster,329.6,174.5,1.89
42262,Vehicle Offences,E01004761,Westminster,356.1,174.0,2.05
33424,Theft,E01000682,Bromley,86.4,173.4,0.5
43566,Violence Against the Person,E01000855,Camden,311.0,172.9,1.8
14579,Drug Offences,E01033942,Brent,98.6,172.9,0.57
36525,Theft,E01003934,Southwark,345.7,172.8,2.0
45046,Violence Against the Person,E01002412,Hillingdon,298.6,172.7,1.73
36850,Theft,E01004307,Tower Hamlets,447.3,172.5,2.59
33519,Theft,E01000779,Bromley,229.3,172.1,1.33
37693,Theft,E01035652,Islington,602.7,172.0,3.5
33589,Theft,E01000851,Camden,431.9,171.3,2.52
14301,Drug Offences,E01004695,Westminster,138.4,171.1,0.81
36562,Theft,E01003981,Southwark,365.6,170.9,2.14
45510,Violence Against the Person,E01002906,Kensington and Chelsea,340.6,170.7,2.0
37230,Theft,E01004712,Westminster,330.3,170.4,1.94
36125,Theft,E01003517,Newham,198.9,169.6,1.17
37444,Theft,E01033868,Southwark,311.3,169.3,1.84
35512,Theft,E01002883,Kensington and Chelsea,258.1,168.9,1.53
35334,Theft,E01002696,Islington,522.4,168.8,3.09
47426,Violence Against the Person,E01033874,Southwark,345.8,168.5,2.05
47440,Violence Against the Person,E01033913,Barnet,255.4,167.7,1.52
43622,Violence Against the Person,E01000913,Camden,256.6,167.6,1.53
44031,Violence Against the Person,E01001337,Ealing,255.1,167.5,1.52
4476,Arson and Criminal Damage,E01004736,Westminster,290.7,167.0,1.74
47669,Violence Against the Person,E01035652,Islington,371.9,166.7,2.23
4834,Arson and Criminal Damage,E01034473,Barking and Dagenham,269.1,166.3,1.62
12799,Drug Offences,E01003055,Lambeth,141.6,166.2,0.85
47504,Violence Against the Person,E01034148,Croydon,288.0,166.2,1.73
14326,Drug Offences,E01004721,Westminster,67.4,166.2,0.41
45571,Violence Against the Person,E01002968,Kingston upon Thames,658.4,165.7,3.97
