,Major Category,LSOA,Borough,Mean,Standard Deviation,Normalised Deviation
44399,Violence Against the Person,E01001735,Hackney,198.6,189.4,1.05
47229,Violence Against the Person,E01004735,Westminster,496.6,188.7,2.63
47527,Violence Against the Person,E01034187,Greenwich,371.2,185.9,2.0
47501,Violence Against the Person,E01034145,Croydon,438.7,185.2,2.37
44540,Violence Against the Person,E01001890,Hammersmith and Fulham,332.6,181.3,1.83
44591,Violence Against the Person,E01001943,Hammersmith and Fulham,484.3,180.2,2.69
46837,Violence Against the Person,E01004322,Tower Hamlets,308.7,179.9,1.72
44548,Violence Against the Person,E01001898,Hammersmith and Fulham,391.6,178.1,2.2
47127,Violence Against the Person,E01004622,Wandsworth,160.7,175.4,0.92
47499,Violence Against the Person,E01034143,Croydon,331.6,175.1,1.89
43566,Violence Against the Person,E01000855,Camden,311.0,172.9,1.8
45046,Violence Against the Person,E01002412,Hillingdon,298.6,172.7,1.73
45510,Violence Against the Person,E01002906,Kensington and Chelsea,340.6,170.7,2.0
47426,Violence Against the Person,E01033874,Southwark,345.8,168.5,2.05
47440,Violence Against the Person,E01033913,Barnet,255.4,167.7,1.52
43622,Violence Against the Person,E01000913,Camden,256.6,167.6,1.53
44031,Violence Against the Person,E01001337,Ealing,255.1,167.5,1.52
47669,Violence Against the Person,E01035652,Islington,371.9,166.7,2.23
47504,Violence Against the Person,E01034148,Croydon,288.0,166.2,1.73
45571,Violence Against the Person,E01002968,Kingston upon Thames,658.4,165.7,3.97
44650,Violence Against the Person,E01002002,Haringey,258.5,162.5,1.59
47412,Violence Against the Person,E01033791,Bexley,226.6,162.1,1.4
43322,Violence Against the Person,E01000601,Brent,321.2,160.1,2.01
47294,Violence Against the Person,E01032771,Tower Hamlets,274.4,160.1,1.71
47478,Violence Against the Person,E01034030,Ealing,466.7,158.7,2.94
43628,Violence Against the Person,E01000919,Camden,389.5,157.4,2.47
47284,Violence Against the Person,E01032741,Havering,395.4,157.0,2.52
47078,Violence Against the Person,E01004570,Wandsworth,206.0,156.8,1.31
47735,Violence Against the Person,E01035718,Westminster,244.7,155.7,1.57
47619,Violence Against the Person,E01034598,Harrow,177.9,153.9,1.16
45427,Violence Against the Person,E01002819,Kensington and Chelsea,224.4,153.9,1.46
47208,Violence Against the Person,E01004714,Westminster,367.5,153.4,2.4
44673,Violence Against the Person,E01002026,Haringey,333.1,151.1,2.2
45637,Violence Against the Person,E01003035,Lambeth,368.6,150.4,2.45
43293,Violence Against the Person,E01000568,Brent,264.6,149.9,1.77
47253,Violence Against the Person,E01004765,Westminster,348.8,149.9,2.33
43393,Violence Against the Person,E01000676,Bromley,340.3,149.1,2.28
47623,Violence Against the Person,E01034602,Hillingdon,309.3,147.8,2.09
45516,Violence Against the Person,E01002912,Kensington and Chelsea,243.7,145.2,1.68
47190,Violence Against the Person,E01004695,Westminster,265.4,144.8,1.83
45299,Violence Against the Person,E01002681,Hounslow,273.0,144.7,1.89
45379,Violence Against the Person,E01002770,Islington,331.4,144.6,2.29
47393,Violence Against the Person,E01033735,Greenwich,352.5,144.4,2.44
47373,Violence Against the Person,E01033604,Westminster,300.3,144.3,2.08
44499,Violence Against the Person,E01001848,Hackney,243.2,143.3,1.7
44589,Violence Against the Person,E01001941,Hammersmith and Fulham,398.4,143.1,2.78
47336,Violence Against the Person,E01033327,Lewisham,341.4,142.3,2.4
44420,Violence Against the Person,E01001760,Hackney,284.0,142.0,2.0
44498,Violence Against the Person,E01001847,Hackney,175.4,141.9,1.24
47122,Violence Against the Person,E01004617,Wandsworth,300.9,141.5,2.13
47318,Violence Against the Person,E01033083,Hounslow,324.4,140.6,2.31
47226,Violence Against the Person,E01004732,Westminster,214.8,139.9,1.54
45219,Violence Against the Person,E01002596,Hounslow,179.8,139.2,1.29
44055,Violence Against the Person,E01001361,Ealing,380.9,139.2,2.74
47338,Violence Against the Person,E01033455,Brent,279.9,138.0,2.03
43647,Violence Against the Person,E01000939,Camden,245.3,137.7,1.78
47035,Violence Against the Person,E01004525,Wandsworth,345.2,137.5,2.51
46263,Violence Against the Person,E01003689,Redbridge,329.1,137.4,2.4
43646,Violence Against the Person,E01000938,Camden,272.2,137.3,1.98
47061,Violence Against the Person,E01004551,Wandsworth,288.6,136.9,2.11
45657,Violence Against the Person,E01003055,Lambeth,314.7,135.0,2.33
43563,Violence Against the Person,E01000850,Camden,243.7,134.9,1.81
47267,Violence Against the Person,E01032574,Enfield,223.8,134.6,1.66
46185,Violence Against the Person,E01003601,Newham,183.3,134.3,1.36
47239,Violence Against the Person,E01004748,Westminster,227.4,134.3,1.69
46538,Violence Against the Person,E01003981,Southwark,242.6,134.2,1.81
47573,Violence Against the Person,E01034385,Bromley,234.0,133.2,1.76
47414,Violence Against the Person,E01033862,Lambeth,272.6,132.8,2.05
47251,Violence Against the Person,E01004762,Westminster,286.1,132.1,2.17
47544,Violence Against the Person,E01034205,Newham,243.9,131.6,1.85
45704,Violence Against the Person,E01003102,Lambeth,262.4,131.4,2.0
47561,Violence Against the Person,E01034222,Newham,152.0,131.2,1.16
46483,Violence Against the Person,E01003913,Southwark,286.6,130.9,2.19
43653,Violence Against the Person,E01000947,Camden,382.6,130.8,2.93
43094,Violence Against the Person,E01000360,Bexley,303.4,130.6,2.32
46676,Violence Against the Person,E01004128,Sutton,187.7,129.7,1.45
47161,Violence Against the Person,E01004657,Westminster,188.3,129.6,1.45
44688,Violence Against the Person,E01002042,Haringey,204.8,129.2,1.59
47162,Violence Against the Person,E01004658,Westminster,327.9,128.3,2.56
47582,Violence Against the Person,E01034394,Lewisham,216.8,128.3,1.69
44715,Violence Against the Person,E01002069,Haringey,286.0,128.2,2.23
46563,Violence Against the Person,E01004010,Southwark,276.6,127.8,2.16
47658,Violence Against the Person,E01035641,Hackney,213.4,127.5,1.67
47361,Violence Against the Person,E01033589,Redbridge,331.3,126.9,2.61
45606,Violence Against the Person,E01003003,Kingston upon Thames,174.3,126.2,1.38
43569,Violence Against the Person,E01000858,Camden,275.1,126.1,2.18
45437,Violence Against the Person,E01002831,Kensington and Chelsea,234.6,125.7,1.87
45150,Violence Against the Person,E01002521,Hillingdon,319.9,125.5,2.55
47725,Violence Against the Person,E01035708,Camden,156.5,124.8,1.25
45309,Violence Against the Person,E01002695,Islington,265.6,124.7,2.13
46616,Violence Against the Person,E01004067,Southwark,334.8,124.3,2.69
44508,Violence Against the Person,E01001857,Hammersmith and Fulham,274.0,124.0,2.21
44887,Violence Against the Person,E01002248,Havering,219.1,123.6,1.77
46506,Violence Against the Person,E01003939,Southwark,243.4,123.3,1.97
47004,Violence Against the Person,E01004493,Wandsworth,138.6,123.0,1.13
44570,Violence Against the Person,E01001920,Hammersmith and Fulham,231.2,123.0,1.88
47728,Violence Against the Person,E01035711,Camden,334.1,122.9,2.72
47241,Violence Against the Person,E01004750,Westminster,300.1,122.5,2.45
44544,Violence Against the Person,E01001894,Hammersmith and Fulham,243.5,121.7,2.0
44122,Violence Against the Person,E01001429,Enfield,326.0,121.6,2.68
47458,Violence Against the Person,E01033931,Brent,227.7,121.4,1.88
46074,Violence Against the Person,E01003486,Newham,210.5,121.1,1.74
47180,Violence Against the Person,E01004682,Westminster,152.3,120.9,1.26
43716,Violence Against the Person,E01001013,Croydon,306.9,120.9,2.54
47650,Violence Against the Person,E01035495,Wandsworth,242.2,120.5,2.01
46187,Violence Against the Person,E01003603,Newham,224.6,119.7,1.88
44920,Violence Against the Person,E01002282,Havering,228.7,119.5,1.91
47589,Violence Against the Person,E01034474,Barking and Dagenham,145.0,119.4,1.21
45318,Violence Against the Person,E01002704,Islington,283.3,119.0,2.38
47508,Violence Against the Person,E01034152,Croydon,203.9,118.9,1.71
43163,Violence Against the Person,E01000431,Bexley,164.8,118.0,1.4
44202,Violence Against the Person,E01001513,Enfield,193.7,118.0,1.64
45483,Violence Against the Person,E01002878,Kensington and Chelsea,167.2,117.2,1.43
46446,Violence Against the Person,E01003876,Richmond upon Thames,289.1,117.1,2.47
45896,Violence Against the Person,E01003303,Lewisham,314.9,116.9,2.69
47505,Violence Against the Person,E01034149,Croydon,264.6,116.8,2.27
45461,Violence Against the Person,E01002856,Kensington and Chelsea,174.2,116.7,1.49
44683,Violence Against the Person,E01002037,Haringey,213.9,116.4,1.84
47194,Violence Against the Person,E01004699,Westminster,199.9,116.3,1.72
43238,Violence Against the Person,E01000510,Brent,254.2,115.9,2.19
46491,Violence Against the Person,E01003921,Southwark,306.8,115.6,2.65
46105,Violence Against the Person,E01003521,Newham,247.2,115.6,2.14
43627,Violence Against the Person,E01000918,Camden,269.3,114.9,2.34
45557,Violence Against the Person,E01002954,Kingston upon Thames,163.1,114.8,1.42
42879,Violence Against the Person,E01000141,Barnet,257.1,114.6,2.24
44601,Violence Against the Person,E01001953,Hammersmith and Fulham,214.0,114.5,1.87
47395,Violence Against the Person,E01033737,Greenwich,267.2,114.4,2.34
47444,Violence Against the Person,E01033917,Barnet,157.6,114.3,1.38
45455,Violence Against the Person,E01002850,Kensington and Chelsea,208.4,114.1,1.83
47343,Violence Against the Person,E01033486,Islington,152.7,113.9,1.34
45459,Violence Against the Person,E01002854,Kensington and Chelsea,174.3,113.6,1.53
45432,Violence Against the Person,E01002826,Kensington and Chelsea,131.3,113.5,1.16
44619,Violence Against the Person,E01001971,Haringey,191.1,113.4,1.69
43853,Violence Against the Person,E01001155,Croydon,246.9,113.2,2.18
47193,Violence Against the Person,E01004698,Westminster,145.6,112.9,1.29
44045,Violence Against the Person,E01001351,Ealing,298.7,112.8,2.65
45310,Violence Against the Person,E01002696,Islington,227.2,112.5,2.02
47498,Violence Against the Person,E01034142,Croydon,144.3,112.3,1.28
43660,Violence Against the Person,E01000956,Camden,234.3,112.0,2.09
44549,Violence Against the Person,E01001899,Hammersmith and Fulham,221.1,111.4,1.98
46046,Violence Against the Person,E01003456,Merton,240.4,111.1,2.16
46790,Violence Against the Person,E01004259,Tower Hamlets,225.8,110.8,2.04
47129,Violence Against the Person,E01004624,Wandsworth,85.4,110.7,0.77
47519,Violence Against the Person,E01034179,Greenwich,198.2,110.6,1.79
45403,Violence Against the Person,E01002794,Islington,254.7,110.4,2.31
47463,Violence Against the Person,E01033936,Brent,204.3,109.8,1.86
47114,Violence Against the Person,E01004609,Wandsworth,221.9,109.8,2.02
43815,Violence Against the Person,E01001116,Croydon,134.7,109.3,1.23
45137,Violence Against the Person,E01002505,Hillingdon,210.8,109.3,1.93
43096,Violence Against the Person,E01000362,Bexley,216.9,109.3,1.98
47686,Violence Against the Person,E01035669,Tower Hamlets,243.0,109.1,2.23
43160,Violence Against the Person,E01000428,Bexley,135.6,108.7,1.25
47315,Violence Against the Person,E01033030,Hounslow,165.4,108.7,1.52
44527,Violence Against the Person,E01001877,Hammersmith and Fulham,160.3,108.6,1.48
45698,Violence Against the Person,E01003096,Lambeth,263.0,108.5,2.42
45619,Violence Against the Person,E01003017,Lambeth,187.8,108.4,1.73
45981,Violence Against the Person,E01003391,Merton,135.0,108.3,1.25
47372,Violence Against the Person,E01033603,Westminster,153.7,108.3,1.42
47225,Violence Against the Person,E01004731,Westminster,234.0,108.2,2.16
45973,Violence Against the Person,E01003383,Merton,196.5,107.8,1.82
45643,Violence Against the Person,E01003041,Lambeth,208.4,107.6,1.94
45223,Violence Against the Person,E01002601,Hounslow,116.3,107.3,1.08
47280,Violence Against the Person,E01032639,Southwark,202.0,106.0,1.91
43649,Violence Against the Person,E01000942,Camden,144.3,105.7,1.37
